Listing ID,Employee Name,Client Name,Date of Transaction,Status,Final Price,Agent Fee Percentage
8715354792,"Garcia, Christopher","Monroe, Lance",2021-06-19,pending rental,,
8715354792,"Garcia, Christopher","Monroe, Lance",2021-06-20,rented,4842.83,100
9573347188,"Meyer, Valerie","Williams, Andrea",2022-11-10,pending rental,,
9573347188,"Meyer, Valerie",,2022-12-04,relisted,,
2812024162,"Vargas, Leah","Wilson, Tonya",2022-02-28,pending rental,,
2812024162,"Vargas, Leah","Wilson, Tonya",2022-03-03,rented,4913.06,100
1449756169,"Mcguire, Jeanette","Wallace, Bryan",2021-07-27,pending rental,,
1449756169,"Mcguire, Jeanette","Wallace, Bryan",2021-08-08,rented,5037.83,100
6335208851,"Grant, Douglas","Barrett, Tina",2022-02-11,pending rental,,
6335208851,"Grant, Douglas",,2022-03-12,relisted,,
9281505562,"Coffey, Patrick","Jackson, Ryan",2022-10-09,pending rental,,
9281505562,"Coffey, Patrick",,2022-10-28,relisted,,
4988749825,"Watson, Anthony","Wallace, Michael",2023-10-08,pending sale,,
4988749825,"Watson, Anthony",,2023-10-23,relisted,,
3072558006,"Roman, Gabriela","Daniels, Matthew",2021-12-06,pending rental,,
3072558006,"Roman, Gabriela","Daniels, Matthew",2021-12-23,rented,3716.39,100
6615929119,"Coffey, Patrick","Wright, Tony",2022-02-02,pending rental,,
6615929119,"Coffey, Patrick","Wright, Tony",2022-02-15,rented,3158.23,100
9164911878,"Mata, Miranda","French, Amber",2024-01-25,pending rental,,
9164911878,"Mata, Miranda",,2024-02-11,relisted,,
7301835854,"Ross, Molly","Jacobs, Traci",2022-12-25,pending rental,,
7301835854,"Ross, Molly","Jacobs, Traci",2023-01-12,rented,2261.38,100
3379448991,"Collier, James","Mcdaniel, Jeffrey",2024-03-05,pending rental,,
3379448991,"Collier, James","Mcdaniel, Jeffrey",2024-03-24,rented,4547.18,100
9232248396,"Diaz, Bianca","Hill, James",2021-12-08,pending sale,,
9232248396,"Diaz, Bianca",,2021-12-30,relisted,,
1087279822,"Lee, Melissa","Santiago, Kevin",2022-12-17,pending rental,,
1087279822,"Lee, Melissa",,2023-01-02,relisted,,
4523205563,"Collins, Briana","David, Matthew",2023-09-22,pending sale,,
4523205563,"Collins, Briana","David, Matthew",2023-10-22,sold,918496.03,4.215608899167658
3928234182,"Burton, Tina","Mccarthy, Brittany",2024-02-05,pending sale,,
3928234182,"Burton, Tina",,2024-02-11,relisted,,
7707295956,"Grant, Douglas","Rose, Angela",2024-02-17,pending rental,,
7707295956,"Grant, Douglas","Rose, Angela",2024-03-08,rented,3504.79,100
9909051811,"Olsen, Ann","Buchanan, Philip",2023-08-13,pending rental,,
9909051811,"Olsen, Ann","Buchanan, Philip",2023-09-05,rented,4738.79,100
3131846285,"Barnes, Michael","Hernandez, Donna",2024-03-16,pending rental,,
3131846285,"Barnes, Michael",,2024-04-08,relisted,,
1465325036,"Willis, Stephanie","Jones, Daniel",2021-11-14,pending sale,,
1465325036,"Willis, Stephanie","Jones, Daniel",2021-11-20,sold,1432867.59,4.1305925809381066
8567043605,"Carlson, Megan","Kim, Brittany",2023-10-31,pending rental,,
8567043605,"Carlson, Megan",,2023-11-22,relisted,,
4577226049,"Garcia, Christopher","Dalton, Linda",2021-07-24,pending sale,,
4577226049,"Garcia, Christopher",,2021-07-27,relisted,,
3586630020,"Barrett, Joy","Stevens, Caitlin",2022-11-25,pending sale,,
3586630020,"Barrett, Joy",,2022-12-11,relisted,,
3596633741,"Skinner, Aaron","Davis, Ronald",2024-03-30,pending rental,,
3596633741,"Skinner, Aaron","Davis, Ronald",2024-04-10,rented,5929.72,100
9826731289,"Garcia, Craig","Cox, Dawn",2021-09-16,pending sale,,
9826731289,"Garcia, Craig","Cox, Dawn",2021-10-05,sold,2054022.38,4.61654515206053
9061283354,"Galvan, Alyssa","Olson, Sergio",2022-08-04,pending rental,,
9061283354,"Galvan, Alyssa","Olson, Sergio",2022-08-27,rented,4811.08,100
7124331315,"Diaz, Bianca","Stevens, Miguel",2022-10-03,pending rental,,
7124331315,"Diaz, Bianca",,2022-10-11,relisted,,
8237538153,"Moore, Robert","Robinson, Annette",2023-07-19,pending rental,,
8237538153,"Moore, Robert",,2023-08-11,relisted,,
6775598740,"Campos, Michael","Rogers, Heather",2023-09-01,pending rental,,
6775598740,"Campos, Michael","Rogers, Heather",2023-10-01,rented,3397.39,100
4124983419,"Barrett, Joy","Newton, Tiffany",2021-07-28,pending sale,,
4124983419,"Barrett, Joy",,2021-08-20,relisted,,
5172823966,"Mcguire, Jeanette","Diaz, Daniel",2021-09-17,pending rental,,
5172823966,"Mcguire, Jeanette",,2021-09-18,relisted,,
8519239722,"Simpson, Christina","Jordan, Mackenzie",2021-12-26,pending rental,,
8519239722,"Simpson, Christina","Jordan, Mackenzie",2022-01-05,rented,2850.82,100
8144038917,"Mcgrath, Alison","Miller, Gina",2022-01-07,pending rental,,
8144038917,"Mcgrath, Alison",,2022-01-18,relisted,,
6341597502,"Barry, Megan","Allen, Robert",2023-11-10,pending rental,,
6341597502,"Barry, Megan",,2023-11-20,relisted,,
5849573785,"Watson, Anthony","Sanchez, Roger",2022-05-01,pending rental,,
5849573785,"Watson, Anthony","Sanchez, Roger",2022-05-05,rented,1776.47,100
4116410505,"Collier, James","Gray, Michael",2021-05-19,pending rental,,
4116410505,"Collier, James",,2021-06-02,relisted,,
4232514916,"Marshall, Nicole","Johnston, Beth",2022-11-11,pending rental,,
4232514916,"Marshall, Nicole","Johnston, Beth",2022-11-12,rented,2952.83,100
4326958508,"Barnes, Michael","Sanchez, Roger",2023-12-24,pending sale,,
4326958508,"Barnes, Michael",,2024-01-20,relisted,,
7327066036,"Lowery, Michael","Norton, Sarah",2024-04-27,pending rental,,
7327066036,"Lowery, Michael","Norton, Sarah",2024-05-09,rented,4223.28,100
2993933200,"Kane, Diana","Alexander, Paul",2024-03-22,pending rental,,
2993933200,"Kane, Diana",,2024-04-09,relisted,,
6262906248,"Anderson, Joseph","Robinson, Angelica",2021-11-25,pending sale,,
6262906248,"Anderson, Joseph",,2021-12-12,relisted,,
5839296151,"Watson, Anthony","Rios, Antonio",2022-08-01,pending sale,,
5839296151,"Watson, Anthony","Rios, Antonio",2022-08-29,sold,610548.84,3.8020068984205144
8737852610,"Cruz, Pamela","Chavez, Gerald",2023-10-06,pending rental,,
8737852610,"Cruz, Pamela","Chavez, Gerald",2023-11-02,rented,5089.66,100
5379202197,"Roberts, Sandra","Brown, Kathleen",2022-07-08,pending sale,,
5379202197,"Roberts, Sandra",,2022-07-17,relisted,,
5766534532,"Ross, Patricia","Vargas, Michelle",2024-02-27,pending rental,,
5766534532,"Ross, Patricia","Vargas, Michelle",2024-03-21,rented,3590.45,100
2913874830,"Coffey, Patrick","Evans, Renee",2021-06-16,pending sale,,
2913874830,"Coffey, Patrick",,2021-07-01,relisted,,
1022498034,"Sims, Roberto","Callahan, Rebecca",2024-02-19,pending sale,,
1022498034,"Sims, Roberto","Callahan, Rebecca",2024-03-16,sold,757014.4,5.197008364926125
6613287091,"Shaw, Thomas","Martin, John",2023-05-13,pending rental,,
6613287091,"Shaw, Thomas",,2023-05-15,relisted,,
6629438033,"Lewis, Kara","Reid, Timothy",2022-01-14,pending rental,,
6629438033,"Lewis, Kara",,2022-02-10,relisted,,
3727458948,"Hines, Monica","Cox, Megan",2022-12-13,pending sale,,
3727458948,"Hines, Monica",,2022-12-17,relisted,,
4303847470,"Olson, Andrea","Williams, Megan",2022-01-14,pending rental,,
4303847470,"Olson, Andrea",,2022-01-16,relisted,,
1661494598,"Obrien, Stephanie","Adams, Tony",2021-08-28,pending rental,,
1661494598,"Obrien, Stephanie",,2021-09-15,relisted,,
2832276383,"Campbell, Christopher","Edwards, Wanda",2022-10-13,pending rental,,
2832276383,"Campbell, Christopher",,2022-11-03,relisted,,
6376431051,"Adams, Ashley","Francis, Derek",2023-04-09,pending rental,,
6376431051,"Adams, Ashley","Francis, Derek",2023-04-18,rented,4174.97,100
9419091976,"Howard, Katherine","Webb, James",2021-08-30,pending sale,,
9419091976,"Howard, Katherine","Webb, James",2021-09-17,sold,762885.33,3.184793920911512
9372928878,"Simpson, Christina","Patterson, Lauren",2022-09-03,pending rental,,
9372928878,"Simpson, Christina","Patterson, Lauren",2022-09-24,rented,2482.4,100
9736093507,"Andrews, Faith","Pena, Timothy",2021-05-25,pending rental,,
9736093507,"Andrews, Faith","Pena, Timothy",2021-05-30,rented,2820.41,100
7812454509,"Norris, Joshua","Cox, Dawn",2022-01-23,pending sale,,
7812454509,"Norris, Joshua","Cox, Dawn",2022-02-12,sold,1904612.29,4.778689327608797
4610054580,"Burton, Tina","Phillips, Antonio",2022-08-04,pending sale,,
4610054580,"Burton, Tina","Phillips, Antonio",2022-08-09,sold,1648162.72,4.085095431628357
8218635777,"Watson, Samantha","Harris, Jacqueline",2021-05-29,pending sale,,
8218635777,"Watson, Samantha","Harris, Jacqueline",2021-06-24,sold,1485047.16,4.711415304557729
7462434623,"Lewis, Kara","Fernandez, Tyler",2021-10-24,pending rental,,
7462434623,"Lewis, Kara",,2021-11-15,relisted,,
6170721704,"Lopez, Katherine","Robinson, Annette",2022-10-20,pending sale,,
6170721704,"Lopez, Katherine",,2022-11-03,relisted,,
4441804088,"Klein, Brian","Rogers, William",2023-12-29,pending rental,,
4441804088,"Klein, Brian",,2024-01-15,relisted,,
9372220521,"Cox, Kathleen","Thomas, Edward",2022-01-28,pending rental,,
9372220521,"Cox, Kathleen","Thomas, Edward",2022-01-31,rented,4341.68,100
4154723145,"Shaw, Thomas","Kramer, Dakota",2023-07-01,pending sale,,
4154723145,"Shaw, Thomas","Kramer, Dakota",2023-07-31,sold,425518.87,5.753898316453329
4070817807,"Roberts, Sandra","Roth, Joanna",2023-01-09,pending rental,,
4070817807,"Roberts, Sandra","Roth, Joanna",2023-01-29,rented,5485.23,100
3020128215,"Cruz, Pamela","Mora, Andrea",2023-09-09,pending sale,,
3020128215,"Cruz, Pamela","Mora, Andrea",2023-10-04,sold,889110.59,3.0588594086956586
6722924505,"Cox, Kathleen","Wilson, Jamie",2021-09-05,pending sale,,
6722924505,"Cox, Kathleen",,2021-09-21,relisted,,
1881058301,"Taylor, Richard","Walsh, Danny",2022-02-11,pending rental,,
1881058301,"Taylor, Richard","Walsh, Danny",2022-03-06,rented,5128.79,100
3285092425,"Wood, Maria","Pierce, Jessica",2022-11-20,pending rental,,
3285092425,"Wood, Maria","Pierce, Jessica",2022-11-27,rented,3539.0,100
6811944568,"Barrett, Joy","Rivas, Christopher",2022-07-22,pending sale,,
6811944568,"Barrett, Joy",,2022-08-17,relisted,,
9027426988,"Burton, Tina","Roberson, Carlos",2024-01-25,pending rental,,
9027426988,"Burton, Tina","Roberson, Carlos",2024-02-04,rented,4854.25,100
1547850734,"Obrien, Stephanie","Mclaughlin, Andrew",2021-12-14,pending sale,,
1547850734,"Obrien, Stephanie","Mclaughlin, Andrew",2021-12-19,sold,1923386.83,3.5838314136932548
3486318475,"Hill, Allen","Lopez, Scott",2022-09-23,pending sale,,
3486318475,"Hill, Allen",,2022-10-14,relisted,,
8972789393,"Olsen, Ann","Brown, Roberta",2023-12-19,pending sale,,
8972789393,"Olsen, Ann",,2024-01-13,relisted,,
1928854933,"Marshall, Nicole","Bryan, Jody",2024-01-23,pending sale,,
1928854933,"Marshall, Nicole","Bryan, Jody",2024-02-09,sold,1233554.4,3.679055283025554
4887757692,"Vargas, Leah","Vaughan, Antonio",2023-08-05,pending sale,,
4887757692,"Vargas, Leah","Vaughan, Antonio",2023-09-01,sold,1855562.27,3.7280233111111634
3742043261,"Shaw, Thomas","Gallagher, Christian",2024-01-22,pending sale,,
3742043261,"Shaw, Thomas","Gallagher, Christian",2024-01-23,sold,1395060.4,3.494741269564029
5660962862,"Vargas, Leah","Coleman, Logan",2024-04-04,pending sale,,
5660962862,"Vargas, Leah","Coleman, Logan",2024-04-17,sold,1821306.02,4.171654003507788
1410816893,"Terry, Zachary","Chapman, Harold",2023-11-14,pending sale,,
1410816893,"Terry, Zachary",,2023-11-20,relisted,,
3445711478,"Lewis, Kara","Contreras, Samantha",2022-07-16,pending sale,,
3445711478,"Lewis, Kara",,2022-08-14,relisted,,
7014904433,"Coffey, Patrick","Gill, Melissa",2021-09-21,pending sale,,
7014904433,"Coffey, Patrick","Gill, Melissa",2021-10-07,sold,403816.49,5.4344923286319755
9711102984,"Skinner, Aaron","Martinez, Margaret",2023-10-28,pending rental,,
9711102984,"Skinner, Aaron","Martinez, Margaret",2023-11-04,rented,3131.3,100
3507900510,"Carlson, Megan","Booker, Jamie",2021-04-25,pending rental,,
3507900510,"Carlson, Megan","Booker, Jamie",2021-05-07,rented,4090.99,100
9507777135,"Ross, Molly","King, Stephen",2023-11-05,pending rental,,
9507777135,"Ross, Molly",,2023-11-10,relisted,,
8990833231,"Holland, Kristy","Gray, Michael",2023-04-22,pending rental,,
8990833231,"Holland, Kristy","Gray, Michael",2023-05-20,rented,4770.35,100
6176083691,"Roberts, Sandra","Johnson, Dustin",2024-04-08,pending sale,,
6176083691,"Roberts, Sandra",,2024-04-25,relisted,,
3304563736,"Williams, Kristy","Anderson, Jacqueline",2024-02-10,pending sale,,
3304563736,"Williams, Kristy","Anderson, Jacqueline",2024-02-25,sold,1721505.31,3.1574824332044678
9046261033,"Bright, Robert","Mccormick, Raymond",2021-11-07,pending rental,,
9046261033,"Bright, Robert",,2021-11-25,relisted,,
9362428456,"Lowery, Michael","Patel, Mary",2022-03-16,pending rental,,
9362428456,"Lowery, Michael",,2022-04-10,relisted,,
8263258086,"Pham, Karen","Rubio, Howard",2023-07-09,pending rental,,
8263258086,"Pham, Karen","Rubio, Howard",2023-08-07,rented,4231.25,100
2497464311,"Barnes, Michael","Santiago, Justin",2021-12-23,pending rental,,
2497464311,"Barnes, Michael","Santiago, Justin",2022-01-13,rented,2383.65,100
1537176881,"Marshall, Nicole","Moore, Scott",2021-06-05,pending rental,,
1537176881,"Marshall, Nicole",,2021-06-15,relisted,,
2167609166,"Lee, Melissa","Craig, Scott",2021-09-07,pending rental,,
2167609166,"Lee, Melissa","Craig, Scott",2021-09-19,rented,3360.52,100
1049101238,"Evans, Teresa","Edwards, Andrew",2022-09-21,pending sale,,
1049101238,"Evans, Teresa","Edwards, Andrew",2022-10-10,sold,1189664.53,4.912687492486872
6227934478,"Gray, Christina","White, Lisa",2022-10-04,pending rental,,
6227934478,"Gray, Christina",,2022-10-21,relisted,,
3892314613,"Brown, Ryan","Davidson, Steven",2023-10-23,pending rental,,
3892314613,"Brown, Ryan",,2023-11-14,relisted,,
4215539951,"Ross, Molly","Christian, Lauren",2022-01-13,pending rental,,
4215539951,"Ross, Molly","Christian, Lauren",2022-02-10,rented,5647.2,100
6423898752,"Wood, Katelyn","Hansen, Jennifer",2023-07-22,pending sale,,
6423898752,"Wood, Katelyn",,2023-08-20,relisted,,
8035342008,"Vaughan, Robert","Moore, David",2022-01-22,pending sale,,
8035342008,"Vaughan, Robert","Moore, David",2022-01-31,sold,1065313.3,5.0218849072131455
3451565936,"Kane, Diana","Waller, Thomas",2024-04-21,pending sale,,
3451565936,"Kane, Diana","Waller, Thomas",2024-05-20,sold,1559513.1,5.567852559178746
8150995445,"Terry, Zachary","Gray, Kimberly",2021-11-03,pending sale,,
8150995445,"Terry, Zachary",,2021-11-30,relisted,,
5808216163,"Ross, Patricia","Young, Scott",2022-08-08,pending rental,,
5808216163,"Ross, Patricia",,2022-08-31,relisted,,
3864388211,"Sims, Roberto","Evans, Daniel",2023-07-19,pending rental,,
3864388211,"Sims, Roberto","Evans, Daniel",2023-08-12,rented,3014.42,100
3463999372,"Munoz, Paul","Davis, Ronald",2023-01-14,pending sale,,
3463999372,"Munoz, Paul","Davis, Ronald",2023-01-31,sold,227351.09,3.7512106010394373
3009030320,"Clements, Derek","Moore, Ronald",2024-04-08,pending sale,,
3009030320,"Clements, Derek","Moore, Ronald",2024-04-22,sold,1834619.82,5.525336232436721
2202440285,"Dodson, Rhonda","Thompson, Diana",2022-02-01,pending sale,,
2202440285,"Dodson, Rhonda",,2022-02-03,relisted,,
7564654153,"Watson, Anthony","Richard, Robert",2021-10-05,pending rental,,
7564654153,"Watson, Anthony",,2021-10-24,relisted,,
5105094247,"Garrett, Raymond","Lara, Michael",2023-03-22,pending sale,,
5105094247,"Garrett, Raymond","Lara, Michael",2023-04-14,sold,1451045.47,5.788613818648266
5638718559,"Barnes, Michael","Ramirez, Stephanie",2023-05-16,pending sale,,
5638718559,"Barnes, Michael",,2023-05-24,relisted,,
2617535240,"White, Gregory","Clark, Debbie",2023-08-04,pending sale,,
2617535240,"White, Gregory","Clark, Debbie",2023-08-22,sold,1487235.98,3.708319775476581
6485417922,"Lee, Melissa","Torres, Rachel",2021-05-20,pending rental,,
6485417922,"Lee, Melissa",,2021-05-25,relisted,,
5866152116,"Frye, Angela","Wright, Tony",2024-04-19,pending sale,,
5866152116,"Frye, Angela",,2024-05-11,relisted,,
3945006789,"Collier, James","Jones, Andrew",2023-12-13,pending rental,,
3945006789,"Collier, James",,2023-12-21,relisted,,
8807009538,"Gomez, Shannon","Young, Amy",2024-04-01,pending sale,,
8807009538,"Gomez, Shannon",,2024-04-30,relisted,,
8493005557,"Galvan, Alyssa","Martinez, Robert",2021-10-30,pending sale,,
8493005557,"Galvan, Alyssa","Martinez, Robert",2021-11-08,sold,1969605.22,5.02733621871908
8075119126,"Romero, Diane","Burns, Carrie",2023-07-29,pending sale,,
8075119126,"Romero, Diane","Burns, Carrie",2023-08-18,sold,1333633.14,5.444058350498174
2696987200,"Paul, Ashley","Martinez, Ryan",2022-07-21,pending sale,,
2696987200,"Paul, Ashley",,2022-08-15,relisted,,
8403229430,"Grant, Douglas","Russo, Lisa",2022-04-17,pending rental,,
8403229430,"Grant, Douglas","Russo, Lisa",2022-04-29,rented,2755.68,100
4578946712,"Saunders, Kimberly","Alexander, Laura",2023-10-11,pending sale,,
4578946712,"Saunders, Kimberly",,2023-11-03,relisted,,
6930953447,"Fry, Joseph","Newton, Tiffany",2023-01-03,pending sale,,
6930953447,"Fry, Joseph","Newton, Tiffany",2023-02-02,sold,910665.14,5.161041385251416
3662713164,"Hines, Monica","Harding, Raymond",2023-11-07,pending rental,,
3662713164,"Hines, Monica",,2023-12-06,relisted,,
5370285096,"Hill, Allen","Dorsey, Makayla",2022-07-17,pending rental,,
5370285096,"Hill, Allen","Dorsey, Makayla",2022-07-26,rented,2843.5,100
5952994832,"Hill, Allen","Bond, Anthony",2022-02-02,pending sale,,
5952994832,"Hill, Allen","Bond, Anthony",2022-02-15,sold,1679103.24,4.189617443383451
2816300466,"Brown, Ryan","Miller, Gina",2022-12-17,pending sale,,
2816300466,"Brown, Ryan",,2022-12-18,relisted,,
9859529509,"Sims, Roberto","Bennett, Bryan",2022-12-23,pending sale,,
9859529509,"Sims, Roberto","Bennett, Bryan",2023-01-16,sold,779444.13,5.349637811594204
2780338332,"Walsh, Timothy","Jacobs, Brandon",2021-11-09,pending sale,,
2780338332,"Walsh, Timothy","Jacobs, Brandon",2021-11-22,sold,1076484.44,5.97545193044515
4053990469,"Barnes, Michael","Zuniga, Danny",2022-03-01,pending rental,,
4053990469,"Barnes, Michael",,2022-03-28,relisted,,
1001240047,"Koch, Luis","Jenkins, Tracy",2021-05-07,pending sale,,
1001240047,"Koch, Luis","Jenkins, Tracy",2021-05-16,sold,1976198.22,3.234276467414583
9840180601,"Meyer, Valerie","Little, Tina",2021-05-12,pending sale,,
9840180601,"Meyer, Valerie","Little, Tina",2021-06-10,sold,952180.04,3.459453372444109
8359026182,"Gonzales, Catherine","Rogers, William",2023-04-17,pending sale,,
8359026182,"Gonzales, Catherine","Rogers, William",2023-04-23,sold,444966.21,3.661627617698156
8840708644,"Shaffer, Jacqueline","Campbell, Bradley",2021-12-29,pending rental,,
8840708644,"Shaffer, Jacqueline","Campbell, Bradley",2021-12-31,rented,2154.98,100
9957395803,"Davis, Craig","Davis, Latoya",2022-06-05,pending sale,,
9957395803,"Davis, Craig","Davis, Latoya",2022-06-06,sold,1304452.67,4.514318950224892
7047117189,"Wise, David","Gonzalez, Stephen",2023-07-08,pending sale,,
7047117189,"Wise, David",,2023-07-22,relisted,,
4957448836,"Frye, Angela","Fuller, Daniel",2021-11-05,pending sale,,
4957448836,"Frye, Angela",,2021-11-06,relisted,,
6570162202,"Bell, Christopher","Clay, Jason",2022-07-20,pending rental,,
6570162202,"Bell, Christopher","Clay, Jason",2022-07-27,rented,3708.69,100
2398598262,"Cameron, Katie","Shields, Cody",2022-09-14,pending rental,,
2398598262,"Cameron, Katie",,2022-09-24,relisted,,
6795714536,"Hill, Allen","Kim, Brittany",2022-09-17,pending rental,,
6795714536,"Hill, Allen",,2022-10-04,relisted,,
7525237548,"Evans, Teresa","Hughes, Lindsey",2023-09-30,pending sale,,
7525237548,"Evans, Teresa","Hughes, Lindsey",2023-10-12,sold,1536737.69,4.327683383100345
4613860428,"Rios, Mary","Mitchell, Gregory",2023-11-07,pending rental,,
4613860428,"Rios, Mary",,2023-11-15,relisted,,
8066422743,"Simpson, Christina","Pitts, Catherine",2022-04-12,pending sale,,
8066422743,"Simpson, Christina",,2022-04-23,relisted,,
1336055827,"Gomez, Shannon","Kennedy, Rachel",2023-05-06,pending rental,,
1336055827,"Gomez, Shannon","Kennedy, Rachel",2023-05-13,rented,3537.0,100
6677210934,"Garrett, Raymond","Davis, Latoya",2021-09-14,pending rental,,
6677210934,"Garrett, Raymond",,2021-10-10,relisted,,
1541145727,"Simpson, Christina","Little, Tina",2023-11-26,pending rental,,
1541145727,"Simpson, Christina",,2023-12-03,relisted,,
2912458676,"Ross, Patricia","Bowen, Eric",2022-03-20,pending sale,,
2912458676,"Ross, Patricia",,2022-03-25,relisted,,
7479446100,"White, Gregory","White, Julie",2021-10-05,pending sale,,
7479446100,"White, Gregory",,2021-10-14,relisted,,
6516230979,"Gomez, Shannon","Parker, Jerry",2021-05-28,pending sale,,
6516230979,"Gomez, Shannon","Parker, Jerry",2021-06-14,sold,1654783.12,3.638300008879235
1868192625,"White, Gregory","Hernandez, Lori",2023-03-13,pending rental,,
1868192625,"White, Gregory",,2023-03-17,relisted,,
3065060605,"Howard, Katherine","Franco, Vincent",2022-06-21,pending sale,,
3065060605,"Howard, Katherine","Franco, Vincent",2022-07-08,sold,1527653.97,5.734859631109651
5990817503,"Vaughan, Robert","Andrews, Mandy",2021-10-19,pending rental,,
5990817503,"Vaughan, Robert",,2021-10-24,relisted,,
1421942427,"Carlson, Megan","Smith, Michael",2022-12-10,pending sale,,
1421942427,"Carlson, Megan","Smith, Michael",2022-12-23,sold,512643.95,4.117236350368561
6863035781,"Lee, Melissa","Watson, Anita",2023-10-10,pending sale,,
6863035781,"Lee, Melissa",,2023-11-08,relisted,,
6104911198,"Lewis, Kara","Williams, Shelia",2024-03-23,pending sale,,
6104911198,"Lewis, Kara",,2024-04-08,relisted,,
9887599585,"Munoz, Paul","Mendoza, Ashley",2023-11-30,pending sale,,
9887599585,"Munoz, Paul","Mendoza, Ashley",2023-12-09,sold,1078576.43,4.799457660488666
3856071067,"Kane, Diana","Vang, Jacqueline",2024-01-13,pending rental,,
3856071067,"Kane, Diana","Vang, Jacqueline",2024-01-25,rented,5261.17,100
3116209388,"Wheeler, Michelle","Kline, Ricky",2024-03-20,pending sale,,
3116209388,"Wheeler, Michelle","Kline, Ricky",2024-03-25,sold,1293771.49,5.605619665000804
7447768587,"Campos, Michael","Greene, Adrienne",2022-05-19,pending sale,,
7447768587,"Campos, Michael",,2022-05-24,relisted,,
1788653824,"Greene, Courtney","Robinson, Mark",2021-09-29,pending sale,,
1788653824,"Greene, Courtney",,2021-10-20,relisted,,
7691081314,"Roberts, Sandra","Lee, Nicole",2022-10-01,pending rental,,
7691081314,"Roberts, Sandra","Lee, Nicole",2022-10-16,rented,1988.71,100
5400743483,"Smith, Joshua","Sanchez, Connie",2024-01-29,pending sale,,
5400743483,"Smith, Joshua","Sanchez, Connie",2024-02-23,sold,199521.73,5.543553249271334
2650309329,"Brown, Ryan","Bradshaw, Susan",2023-08-15,pending rental,,
2650309329,"Brown, Ryan",,2023-08-30,relisted,,
6341603230,"Klein, Brian","Olsen, Nicole",2022-12-24,pending rental,,
6341603230,"Klein, Brian","Olsen, Nicole",2023-01-03,rented,4507.41,100
6447129763,"Cameron, Katie","Craig, James",2022-11-30,pending sale,,
6447129763,"Cameron, Katie","Craig, James",2022-12-05,sold,1982936.35,3.518053405313001
8682389684,"Norris, Joshua","Ortiz, John",2021-08-06,pending rental,,
8682389684,"Norris, Joshua","Ortiz, John",2021-08-23,rented,3993.14,100
7448281143,"Patton, Colton","Newton, Tiffany",2023-08-27,pending sale,,
7448281143,"Patton, Colton","Newton, Tiffany",2023-09-02,sold,631198.17,5.2658220533737214
3864811073,"Taylor, Jessica","Cortez, Christopher",2024-02-24,pending rental,,
3864811073,"Taylor, Jessica","Cortez, Christopher",2024-03-07,rented,3818.57,100
8273008739,"Simpson, Christina","Miller, Suzanne",2022-01-15,pending rental,,
8273008739,"Simpson, Christina","Miller, Suzanne",2022-01-25,rented,1611.25,100
6656801273,"Brown, John","Wright, Tony",2021-05-26,pending sale,,
6656801273,"Brown, John",,2021-06-12,relisted,,
5466556689,"Garrett, Raymond","Spencer, Jessica",2021-06-13,pending rental,,
5466556689,"Garrett, Raymond","Spencer, Jessica",2021-06-16,rented,4298.65,100
3531691656,"Barry, Megan","Johnson, Connie",2023-03-06,pending rental,,
3531691656,"Barry, Megan",,2023-03-22,relisted,,
8964386163,"Watson, Samantha","Walton, Martha",2022-03-04,pending rental,,
8964386163,"Watson, Samantha",,2022-03-10,relisted,,
7546891776,"Roman, Gabriela","Miller, Kristin",2023-01-10,pending sale,,
7546891776,"Roman, Gabriela","Miller, Kristin",2023-01-29,sold,1151484.14,5.333413099019667
3967285066,"Watson, Samantha","Sweeney, Monica",2024-02-11,pending sale,,
3967285066,"Watson, Samantha","Sweeney, Monica",2024-02-28,sold,499439.29,4.004159866355624
9516636801,"Meyer, Valerie","Harris, Taylor",2022-03-09,pending sale,,
9516636801,"Meyer, Valerie",,2022-03-19,relisted,,
6506357335,"Mata, Miranda","Woodward, Brittney",2023-01-29,pending sale,,
6506357335,"Mata, Miranda",,2023-02-22,relisted,,
8796315363,"Cameron, Katie","Oconnell, Richard",2022-04-04,pending sale,,
8796315363,"Cameron, Katie","Oconnell, Richard",2022-05-03,sold,692055.54,5.370364955846673
7579345427,"Parker, Stephanie","Williams, Andrea",2022-01-02,pending sale,,
7579345427,"Parker, Stephanie",,2022-01-08,relisted,,
2073667683,"Patton, Colton","Jimenez, Michelle",2022-11-28,pending sale,,
2073667683,"Patton, Colton",,2022-12-01,relisted,,
8695654998,"Pham, Karen","Sanchez, Lisa",2022-03-30,pending sale,,
8695654998,"Pham, Karen","Sanchez, Lisa",2022-04-10,sold,1940469.17,4.106968751006054
4810656392,"Garcia, Christopher","Matthews, Justin",2022-06-12,pending sale,,
4810656392,"Garcia, Christopher",,2022-06-28,relisted,,
7403218756,"Meyer, Valerie","Riley, Cody",2022-04-01,pending rental,,
7403218756,"Meyer, Valerie",,2022-04-03,relisted,,
8604285161,"Roman, Gabriela","Ramirez, Stephanie",2023-01-27,pending rental,,
8604285161,"Roman, Gabriela",,2023-02-19,relisted,,
8846234236,"Vargas, Leah","Crawford, Cathy",2022-01-26,pending rental,,
8846234236,"Vargas, Leah","Crawford, Cathy",2022-02-09,rented,4191.07,100
7963728039,"Wood, Katelyn","Gibson, Rebekah",2022-11-30,pending rental,,
7963728039,"Wood, Katelyn",,2022-12-30,relisted,,
